CODE NAME,CODE VALUE,DESCRIPTION
HOSP_ID_C,9455,"UNION HOSPITAL, TERRE HAUTE"
HOSP_ID_C,9457,WELBORN BAPTIST HSPTL- EVNSVLL
HOSP_ID_C,9471,"WESTERN BAPTIST HSPTL- PDCH,KY"
HOSP_ID_C,9637,"SOUTHEAST HSPTL, CAPE GIRARDEA"
HOSP_ID_C,9638,"ST. JOHN'S MERCY- ST.LOUIS, MO"
HV_FAIL_C,1,participant NOT HOME
HV_FAIL_C,2,CANNOT LOCATE
HV_FAIL_C,3,REFUSED SERVICES
HV_FAIL_C,4,MOVED/TRANSFERRED
HV_FAIL_C,5,LINKED TO OTHER RESOURCES
ID_FORMT_C,S,SOCIAL SECURITY NUMBER(SSN)
ID_FORMT_C,F,FEDERAL EMPLOYER ID NBR(FEIN)
ID_FORMT_C,L,LOCALLY DEFINED ID NUMBER
HFS_SRV_C,1,MEDICAL CARE
IFSP_LOC_C,12,HOME(OFFSITE)
IFSP_LOC_C,16,FAM DAY CARE(OFFSITE)
IFSP_LOC_C,3,REG NURS SCHOOL (OFFSITE)
IFSP_LOC_C,11,SERV PROV LOCATION (ONSITE)
IFSP_LOC_C,62,EI PROGRAM (ONSITE)
IFSP_LOC_C,99,OTHER SETTING (OFFSITE)
IMMN_SER_C,1,"DT,DTP,DTAP"
IMMN_SER_C,2,TD
IMMN_SER_C,3,"OPV,IPV,E-IPV"
IMMN_SER_C,6,MEASLES
IMMN_SER_C,7,MUMPS
IMMN_SER_C,8,RUBELLA
IMMN_SER_C,9,HIB
IMMN_SER_C,10,TUBERCULIN SKIN TEST
IMMN_SER_C,14,"HEPB (PED,ADULT AND HIGH RISK)"
IMMN_SER_C,19,VARICELLA
IMMN_SER_C,21,HBIG
IMMN_TYP_C,1,DTP-DIPHTHERIA
IMMN_TYP_C,2,TD-TETANUS
IMMN_TYP_C,3,ORAL POLIO VIRUS
IMMN_TYP_C,4,MMR-MEASLES
IMMN_TYP_C,5,MR-MEASLES/RUBELLA
IMMN_TYP_C,6,MEASLES (SINGLE ANTIGEN)
IMMN_TYP_C,7,MUMPS (SINGLE ANTIGEN)
IMMN_TYP_C,8,RUBELLA (SINGLE ANTIGEN)
IMMN_TYP_C,9,Hib-HEMOPHILUS INFLUENZA b
IMMN_TYP_C,10,TUBERCULIN SKIN TEST
IMMN_TYP_C,11,DT-DIPHTHERIA (PEDI FORM)
IMMN_TYP_C,12,DTP-Hib
IMMN_TYP_C,13,Hib-MSD
IMMN_TYP_C,14,HEP B - PEDIATRIC (3 DOSE)
IMMN_TYP_C,15,HEP B - ADULT (3 DOSE)
IMMN_TYP_C,17,IPV
IMMN_TYP_C,19,VARICELLA
IMMN_TYP_C,20,DTAP-ACELLULAR PERTUSIS VACCIN
IMMN_TYP_C,21,HBIG
IMMN_TYP_C,22,HIB/Hep B
IMMN_TYP_C,23,ROTAVIRUS (ROTARIX)
IMMN_TYP_C,24,HEP A - PEDIATRIC (2 DOSE)
IMMN_TYP_C,25,HEP A - ADULT
IMMN_TYP_C,26,PNEUMOCOCCAL CONJ (CHILD)
IMMN_TYP_C,27,PNEUMOCOCCAL POLY (ADULT)
IMMN_TYP_C,28,HEP B - ADOLESCENT (2 DOSE)
IMMN_TYP_C,29,INFLUENZA
IMMN_TYP_C,30,TWINRIX(HepA/HepB)
IMMN_TYP_C,31,MENINGOCOCCAL
IMMN_TYP_C,32,PEDIARIX(DTAP/IPV/HEP B)
IMMN_TYP_C,33,INFLUENZA-PRESERVATIVE FREE
IMMN_TYP_C,34,INFLUENZA-SPLIT 6-36 MONTHS
IMMN_TYP_C,35,MENINGOCOCCAL CONJUGATE (MCV4)
IMMN_TYP_C,36,Tdap - BOOSTRIX
IMMN_TYP_C,37,Tdap - ADACEL
IMMN_TYP_C,38,MMRV - PROQUAD
IMMN_TYP_C,39,ROTAVIRUS (ROTATEQ)
IMMN_TYP_C,40,RABIES
IMMN_TYP_C,41,TYPHOID (ORAL)
IMMN_TYP_C,42,TYPHOID (INJECTABLE)
IMMN_TYP_C,43,YELLOW FEVER
IMMN_TYP_C,44,HPV HUMAN PAPILLOMA VIRUS
IMMN_TYP_C,45,INFLUENZA - LAIV
IMMN_TYP_C,46,ZOSTAVAX
IMMN_TYP_C,47,PENTACEL(DTaP-Hib-IPV)
IMMN_TYP_C,48,KINRIX (DTaP-IPV)
IMMN_TYP_C,49,ROTAVIRUS (NOS)
IMMN_TYP_C,50,H1N1-09 ALL FORMULATIONS
IMMN_TYP_C,51,H1N1-09 NASAL
IMMN_TYP_C,52,H1N1-09 PRESRV FREE
IMMN_TYP_C,53,H1N1-09 INJECTABLE
INC_PRF_C,1,ALL KIDS &lt; 200% FPL
INC_PRF_C,2,FOOD STAMPS
INC_PRF_C,3,AFDC
INC_PRF_C,4,SCHOOL LUNCH PROGRAM
INC_PRF_C,5,WEATHERIZATION
INC_PRF_C,6,TWO (2) CHECK STUBS
INC_PRF_C,7,W-2 FORMS
INC_PRF_C,8,FEDERAL INCOME TAX FORM - 1040
INC_PRF_C,9,STATE INCOME TAX FORM
INC_PRF_C,10,STATEMENT OF INCOME AFFIDAVIT
INC_PRF_C,11,ZERO (0) INCOME AFFIDAVIT
INC_PRF_C,12,OUT OF STATE TRANSFER
INC_PRF_C,13,INSTATE TRANSFER
INC_PRF_C,14,PENDING VERIFICATION
INC_PRF_C,15,MPE
INC_PRF_C,16,TANF
INC_PRF_C,17,WIC ID CARD
INC_PRF_C,18,MED EXP EXEMPT
INC_PRF_C,19,DISASTER EXEMPT
INC_PRF_C,20,PENDING EXEMPT
INDCTN_C,IP2,UNDER SURVEILLANCE PREV ABN
INDCTN_C,IP3,REFERRED BY NON-PROG PROV
INDCTN_C,IP4,PAP TEST NOT DONE
INDCTN_C,IP5,BREAST RECORD ONLY
INDCTN_C,IP9,UNKNOWN
INDCTN_C,IM1,ROUTINE SCREENING MAMMOGRAM
INDCTN_C,IM2,PREVIOUS ABNORMALITIES
INDCTN_C,IM3,REFERRED BY NON-PROG PROV
INDCTN_C,IM4,INITIAL MAMMOGRAM NOT DONE
INDCTN_C,IM5,CERVICAL RECORD ONLY
INDCTN_C,IM9,UNKNOWN
INDCTN_C,IP1,ROUTINE PAP TEST
INDCTN_C,IP5,"BREAST REC ONLY, NO CERVICAL"
INELGRSN_C,20,IMPROVED HEALTH
INELGRSN_C,21,DOES NOT MEET RSDNCY RQREMENTS
INELGRSN_C,22,DOES NOT MEET INCOME RQREMENTS
INELGRSN_C,23,DOES NOT MEET AGE REQUIREMENTS
INELGRSN_C,24,SIX-MO PP AND NOT BREASTFDING
INELGRSN_C,25,ONE YEAR POSTPARTUM
INELGRSN_C,26,NO NUTRITIONAL NEED
INELGRSN_C,31,DOES NOT HAVE DOCTORS PERMISSN
INF_CMP1_C,1,BIRTH INJURY
INF_CMP1_C,2,CONGENITAL ANOMALY
INF_CMP1_C,3,HYALINE MEMBRANE/RDS
INF_CMP1_C,4,JAUNDICE REQUIRING TREATMENT
INF_CMP1_C,5,MECONIUM ASPIRATION
INF_CMP1_C,6,PNEUMONIA
INF_CMP1_C,7,SEIZURES
INF_CMP1_C,8,SEPSIS
INF_CMP1_C,9,OTHER - ABNRML CNDTNS OF NWBRN
INF_CMP1_C,10,NONE
INF_CMP1_C,12,HEMOGLOBINOPATHY
INF_CMP1_C,13,EXPOSURE - DRUGS
INF_CMP1_C,14,EXPOSURE - ALCOHOL
INF_CMP1_C,15,EXPOSURE - STDs
INF_CMP1_C,16,EXPOSURE - HIV/AIDS
INF_CMP1_C,0,DEATH PRIOR TO NEWBORN DSCHRG
INF_CMP1_C,17,BREATHING PROBLEMS
INF_CMP1_C,18,TURNED BLUE
INF_CMP1_C,19,IRREGULAR HEART BEAT
INF_CMP1_C,20,CORD AROUND NECK
INF_CMP1_C,21,DELAYED CRYING
INF_CMP1_C,22,BRUISED
INF_CMP1_C,23,OXYGEN DEPRAVATION
INF_CMP1_C,24,UNSTABLE BODY TEMPERATURE
INF_CMP1_C,25,PREMATURE
INF_CMP1_C,26,POSTMATURE
INF_CMP1_C,27,REQUIRE INTENSIVE CARE SERVICE
INF_CMP1_C,28,CONGENITAL HEART ANOMALIES
INF_CMP1_C,29,ANENCEPHALUS
INF_CMP1_C,30,SPINA BIFIDA
INF_CMP1_C,31,CLEFT PALATE
INF_CMP1_C,32,CLEFT LIP
INF_CMP1_C,33,CLEFT PALATE/LIP
INF_CMP1_C,34,MUSCULOSKELETAL ANOMALIES
INF_CMP1_C,35,DOWNS SYNDROME
INF_CMP1_C,36,UNSPECIFIED DRUG
INF_CMP1_C,37,NARCOTICS
INF_CMP1_C,38,HALLUCINOGENIC
INF_CMP1_C,39,COCAINE
INF_CMP1_C,40,"CANNABIS, AMPHETAMINE/OTHER"
INF_CMP1_C,41,DRUG WITHDRAWAL/NEWBORN
INF_CMP1_C,42,SYPHILIS
INF_CMP1_C,43,CONGENITAL INFECTIONS
INF_CMP1_C,44,HYPOTHYROIDISM
INF_CMP1_C,45,ADRENOGENITAL SYNDROME
INF_CMP1_C,46,INBORN ERRORS OF METABOLISM
INF_CMP1_C,47,CYSTIC FIBROSIS
INF_CMP1_C,48,IMMUNE DEFICIENCY DISORDER
INF_CMP1_C,49,LEUKEMIA
INF_CMP1_C,50,HEREDITARY HEMOLYTIC ANEMIA
INF_CMP1_C,51,CONSTITUTIONAL APLASTIC AMEMIA
INF_CMP1_C,52,COAGULATION DEFECTS
INF_CMP1_C,53,NEUROFIBROMATOSIS
INF_CMP1_C,54,RETINOPATHY OF PREMATURITY
INF_CMP1_C,55,CHORIORETINITIS
INF_CMP1_C,56,STRABISMUS
INF_CMP1_C,57,ENDOCARDIAL FIBROELASTOSIS
INF_CMP1_C,58,OCCLUSION OF CEREBRAL ARTERIES
INF_CMP1_C,59,FETAL ALCOHOL SYNDROME
INF_CMP1_C,60,INTRAUTERINE GRWTH RETARDATION
INF_CMP1_C,61,CEREBRAL LIPIDOSES
INF_CMP1_C,62,BIRTH WEIGHT &lt; 1501 GRAMS
INF_CMP1_C,63,DISCHARGE FROM DPU
INF_DISP_C,DD01,INFANT DIED BEFORE DISCHARGE
INF_DISP_C,DD02,DISCHARGED HOME
INF_DISP_C,DD03,NOT-DSCHRGD NON-MDCL RSN(BRDR)
INF_DISP_C,DD04,ADMITTED NICU SAME HOSP
INF_DISP_C,DD05,ADMITTED NICU DIFFERENT HOSP
INF_DISP_C,DD06,TRANSFERRED TO ANOTHER FCLTY
JOB_FUNC_C,DEVT,DEVELOPMENT
JOB_FUNC_C,COAS,CENTRAL OFFICE ADMIN SUPPORT
JOB_FUNC_C,ALL,All screens - WIC
JOB_FUNC_C,EDIT,Employee - limited WIC screens
LANG_1_C,C,CHINESE
LANG_1_C,E,ENGLISH
LANG_1_C,F,FRENCH
LANG_1_C,G,GERMAN
LANG_1_C,J,JAPANESE
LANG_1_C,O,OTHER
LANG_1_C,R,RUSSIAN
LANG_1_C,S,SPANISH
LANG_1_C,V,VIETNAMESE
LANG_1_C,P,POLISH
LANG_1_C,CA,CAMBODIAN
LANG_1_C,PH,FILIPINO
LANG_1_C,SIGN,SIGN LANGUAGE
LANG_1_C,ARAB,ARABIC
LANG_1_C,AUG,AUGMENTATIVE COMM
LANG_1_C,CANT,CANTONESE
LANG_1_C,KOR,KOREAN
LANG_1_C,AFR,AFRICAN
LANG_1_C,ALB,ALBANIAN
LANG_1_C,ASIA,ASIAN
LANG_1_C,BUL,BULGARIAN
LANG_1_C,EUEA,EUROPEAN-EASTERN
LANG_1_C,EUWE,EUROPEAN-WESTERN
LANG_1_C,GUJ,GUJARATI
LANG_1_C,INAS,INDIAN-ASIAN
LANG_1_C,KAN,KANNADA
LANG_1_C,KHMR,KHMER
LANG_1_C,MAND,MANDINGO
LANG_1_C,MAR,MARATHI
LANG_1_C,PORT,PORTUGESE
LANG_1_C,ROM,ROMANIAN
LANG_1_C,TAG,TAGALOG
LANG_1_C,TEL,TELUGU
LANG_1_C,UKR,UKRANIAN
LANG_1_C,UNKN,UNKNOWN
LANG_1_C,UZBK,UZBECK
LANG_2_C,C,CHINESE
LANG_2_C,E,ENGLISH
LANG_2_C,F,FRENCH
LANG_2_C,G,GERMAN
LANG_2_C,J,JAPANESE
LANG_2_C,O,OTHER
LANG_2_C,R,RUSSIAN
LANG_2_C,S,SPANISH
LANG_2_C,V,VIETNAMESE
LANG_2_C,CA,CAMBODIAN
LANG_2_C,P,POLISH
LANG_2_C,PH,FILIPINO
LANG_2_C,ARAB,ARABIC
LANG_2_C,AUG,AUGMENTATIVE COMM
LANG_2_C,CANT,CANTONESE
LANG_2_C,KOR,KOREAN
LANG_2_C,SIGN,SIGN LANGUAGE
LANG_2_C,AFR,AFRICAN
LANG_2_C,ALB,ALBANIAN
LANG_2_C,ASIA,ASIAN
LANG_2_C,BUL,BULGARIAN
LANG_2_C,EUEA,EUROPEAN-EASTERN
LANG_2_C,EUWE,EUROPEAN-WESTERN
LANG_2_C,GUJ,GUJARATI
LANG_2_C,INAS,INDIAN-ASIAN
LANG_2_C,KAN,KANNADA
LANG_2_C,KHMR,KHMER
LANG_2_C,MAND,MANDINGO
LANG_2_C,MAR,MARATHI
LANG_2_C,PORT,PORTUGESE
LANG_2_C,ROM,ROMANIAN
LANG_2_C,TAG,TAGALOG
LANG_2_C,TEL,TELUGU
LANG_2_C,UKR,UKRANIAN
LANG_2_C,UNKN,UNKNOWN
LANG_2_C,UZBK,UZBECK
LANG_3_C,C,CHINESE
LANG_3_C,E,ENGLISH
LANG_3_C,F,FRENCH
LANG_3_C,G,GERMAN
LANG_3_C,J,JAPANESE
LANG_3_C,O,OTHER
LANG_3_C,R,RUSSIAN
LANG_3_C,S,SPANISH
LANG_3_C,V,VIETNAMESE
LANG_3_C,CA,CAMBODIAN
LANG_3_C,P,POLISH
LANG_3_C,PH,FILIPINO
LANG_3_C,ARAB,ARABIC
LANG_3_C,AUG,AUGMENTATIVE COMM
LANG_3_C,CANT,CANTONESE
LANG_3_C,KOR,KOREAN
LANG_3_C,SIGN,SIGN LANGUAGE
LANG_3_C,AFR,AFRICAN
LANG_3_C,ALB,ALBANIAN
LANG_3_C,ASIA,ASIAN
LANG_3_C,BUL,BULGARIAN
LANG_3_C,EUEA,EUROPEAN-EASTERN
LANG_3_C,EUWE,EUROPEAN-WESTERN
LANG_3_C,GUJ,GUJARATI
LANG_3_C,INAS,INDIAN-ASIAN
LANG_3_C,KAN,KANNADA
LANG_3_C,KHMR,KHMER
LANG_3_C,MAND,MANDINGO
LANG_3_C,MAR,MARATHI
LANG_3_C,PORT,PORTUGESE
LANG_3_C,ROM,ROMANIAN
LANG_3_C,TAG,TAGALOG
LANG_3_C,TEL,TELUGU
LANG_3_C,UKR,UKRANIAN
LANG_3_C,UNKN,UNKNOWN
LANG_3_C,UZBK,UZBECK
LAST_SDX_C,XXXX,NO CODES NEEDED IN TABLE
LEADMETH_C,0,BLANK
LEADMETH_C,1,VENOUS
LEADMETH_C,2,FINGER STICK
LEADMETH_C,3,UNKNOWN
MED_STAT_C,MPE,MEDICAID PRESUMPTIVE ELIG
MED_STAT_C,I,INELIGIBLE
MED_STAT_C,SD,SPEND-DOWN
MED_STAT_C,E,ELIGIBLE
METH_TYP_C,I,INDIVIDUAL
METH_TYP_C,G,GROUP
METH_TYP_C,P,PURCHASE
METH_TYP_C,R,RENT
METH_TYP_C,X,REPAIR
METH_TYP_C,D,IFSP DEVELOPMENT
MIS_IHSD_C,1,"NO IHS, CUSTODY &lt; 6/95"
MIS_IHSD_C,2,"NO IHS/DCFS, CUSTODY &gt; 6/95"
MOM_STAT_C,P,PREGNANT
MOM_STAT_C,D,DELIVERED
MRT_STAT_C,1,NEVER MARRIED
MRT_STAT_C,2,MARRIED
MRT_STAT_C,3,WIDOWED
MRT_STAT_C,4,DIVORCED
MRT_STAT_C,5,SEPARATED
MRT_STAT_C,9,UNKNOWN
MSG_C,NOPE,NO PARTENRL RECORD
MSG_C,DUPP,DUPLICATE PARTICIPANT
MSG_C,PRAC,PROGRAM ACTIVE AT OTHER CLINIC
MSG_C,TRNC,CANCELLED TRANSFER
MSG_C,RCDT,UPDATE DATES OUT OF SEQUENCE
MSG_C,OBL1,FI CLINIC DIF FROM PART CLINIC
MSG_C,OBL2,FI ISSUED AFTER HOURS
MSG_C,OBL4,FI RECOVERY MISNUMBERED
MSG_C,OBL5,DUPLICATE FI ISSUE
MSG_C,OBL6,DUP VOID FI
MSG_C,OBL7,VOIDING A PAID FI
MSG_C,OBL8,VOID PART NOT ON CO OBLG
MSG_C,OBL3,FI RECOVERY REBUILD
MSG_C,DUPA,DUPLICATE AUDIT RECORD
MSG_C,NOAW,NO ACTIVE WIC
MSG_C,NOPR,PROGRAM RECORD NOT FOUND
MSG_C,NOEM,NO EMPLOYEE RECORD
MSG_C,TFRM,PARTICIPANT TRANSFERRED
MSG_C,TTO,TRANSFER COMPLETED
MSG_C,TNPR,TRNSFR-NO PRGM FOUND REQSTING
MSG_C,TNPF,TRNSFR-NO PRGM FOUND - FROM
MSG_C,TPND,TRNSFR PENDING UNTIL TERMED
MSG_C,TTRM,TERMINATE SO TRNSF CAN COMPLTE
MSG_C,TREQ,TRANSFER FAILED-REQUEST AGAIN
MSG_C,DUPE,DUPLICATE PARTICIPANT
MSG_C,MADR,REPLACED ADDR WITH HFS ADDR
MSG_C,MFNM,HFS FIRST NAME DIFF - NO UPD
MSG_C,MLNM,HFS LAST NAME DIFF - NO UPD
MSG_C,MDOB,HFS DOB DIFF - NO UPDATE
MSG_C,MSEX,HFS SEX DIFF - NO UPDATE
MSG_C,MMST,HFS MARITAL STAT DIFF -NO UPD
MSG_C,MRAC,HFS RACE DIFF - NO UPDATE
MSG_C,MSSN,HFS SSN DIFF - NO UPDATE
MSG_C,MCAT,CAT. CODE CHGED VIA HFS MATCH
MSG_C,MELG,NO LONGER MEDICAID ELIGIBLE
MSG_C,MCID,GROUPID SHOULD BE INVESTIGATED
MSG_C,ADUP,DUPLICATE ADDRESS REC - REJECT
MSG_C,BDUP,DUPLICATE BIRTH REC - REJECT
MSG_C,WDUP,DUPLICATE WIC RECORD - REJECT
MSG_C,OBL9,***** NOT A WIC CLINIC *****
MSG_C,FHH,FHH ASSESSMENT RECEIVED
MSG_C,GEN,GENETICS DATA RECEIVED
MSG_C,NOTR,TERM HRIF/APOR NOT TRANSFERRED
MSG_C,EIDC,EMPLOYEE ID REQUEST COMPLETED
MSG_C,IDEA,ID ALREADY EXIST
MSG_C,IDNF,ID NOT FOUND
MSG_C,RIDM,REQSTD NAME/ID DOES NOT MATC
NAME_TYP_C,A,ALIAS
NAME_TYP_C,B,BIRTH NAME
NAME_TYP_C,C,CURRENT NAME
NO_FEE_C,1,MEDICAID-NO FEE
NO_FEE_C,17,WIC ID-NO FEE
NO_FEE_C,18,MED EXP EXEMPT-NO FEE
NO_FEE_C,19,DISASTER EXEMPT-NO FEE
NO_FEE_C,20,PENDING EXEMPT-NO FEE
NVRA_C,A,ALREADY REGISTERED
NVRA_C,C,COMPLETED
NVRA_C,D,DECLINE
NVRA_C,I,AGE INELIGIBLE
OBLG_STA_C,V,VOID OBLIGATION
OCCPTN_C,313,SECRETARY
OCCPTN_C,314,STENOGRAPHER
OCCPTN_C,315,TYPIST
OCCPTN_C,316,INTERVIEWER
OCCPTN_C,317,HOTEL CLERK
OCCPTN_C,318,TRANS TICKET AND RESERV AGENT
OCCPTN_C,319,RECEPTIONIST
OCCPTN_C,323,INFORMATION CLERK
OCCPTN_C,325,CLASSIFIED-AD CLERK
OCCPTN_C,326,CORRESPONDENCE CLERK
OCCPTN_C,328,PERSONNEL CLERK
OCCPTN_C,329,LIBRARY CLERK
OCCPTN_C,335,FILE CLERK
OCCPTN_C,336,RECORDS CLERK
OCCPTN_C,337,"BOOKEEPERS, ACCT AND AUDIT CLK"
OCCPTN_C,338,PAYROLL & TIMEKEEPING CLERK
OCCPTN_C,339,BILLING CLERK
OCCPTN_C,344,"BILL, POST AND CALC MCH OPER"
OCCPTN_C,345,DUPLICATING MACHINE OPERATOR
OCCPTN_C,346,MAIL PREPARE AND PAPER HANDLE
OCCPTN_C,347,OFFICE MACHINE OPERATOR
OCCPTN_C,348,TELEPHONE OPERATOR
OCCPTN_C,353,COMMUN EQUIP OPERATOR
OCCPTN_C,354,POSTAL CLERK
OCCPTN_C,355,MAIL CARRIER
OCCPTN_C,356,MAIL CLERK
OCCPTN_C,357,MESSENGER
OCCPTN_C,359,DISPATCHER
OCCPTN_C,363,PRODUCTION COORDINATOR
OCCPTN_C,364,"TRAFFIC, SHIPPING & RCV CLERK"
OCCPTN_C,365,STOCK AND INVENTORY CLERK
OCCPTN_C,366,METER READER
OCCPTN_C,368,"WEIGHER, MEASURER, CHECKER"
OCCPTN_C,373,EXPEDITER
OCCPTN_C,374,MATERIAL
OCCPTN_C,443,WAITER'S/WAITRESSE'S ASSISTAN
OCCPTN_C,444,MISC FOOD PREPARATION OCCPTN
OCCPTN_C,445,DENTAL ASSISTANT
OCCPTN_C,446,"HEALTH AID, EXCEPT NURSING"
OCCPTN_C,447,"NURSING AID, ORDERLY, ATTENDNT"
OCCPTN_C,456,"SPRVSR, PRSNAL SRVC OCCUPATION"
OCCPTN_C,457,BARBER
OCCPTN_C,458,HAIRDRESSER & COSMETOLOGIST
OCCPTN_C,459,"ATTENDANT, AMUS & REC FAC"
OCCPTN_C,461,GUIDE
OCCPTN_C,462,USHER
OCCPTN_C,463,PUBLIC TRANS ATTENDANT
OCCPTN_C,464,MAID AND HOUSEMAN
OCCPTN_C,453,JANITORS AND CLEANERS
OCCPTN_C,454,ELEVATOR OPERATORS
OCCPTN_C,465,WELFARE SERVICE AIDE
OCCPTN_C,466,FAMILY CHILD CARE PROVIDER
OCCPTN_C,467,EARLY CHILDHOOD TEACHER ASST
OCCPTN_C,468,CHILD CARE WORKER
OCCPTN_C,469,PERSONAL SERVICE OCCUPATION
OCCPTN_C,473,"FARMER, EXCEPT HORTICULTURAL"
OCCPTN_C,474,HORTICULTURAL SPECIALITY FRMER
OCCPTN_C,475,"MANAGER, FARM, EXCEPT HORICTL"
OCCPTN_C,476,"MANAGER, HORTCL SPECIALTY FRM"
OCCPTN_C,477,"SUPERVISOR, FARM WORKER"
OCCPTN_C,479,FARM WORKER
OCCPTN_C,483,MARINE LIFE CULTIVATION WORKER
OCCPTN_C,484,NURSERY WORKER (AGRICULTURE)
OCCPTN_C,486,GROUNDSKEEPER & GARDENER
OCCPTN_C,487,ANIMAL CARETAKER
OCCPTN_C,488,"GRADER AND SORTER, AGRI PROD"
OCCPTN_C,489,"INSPECTOR, AGRI PROD"
OCCPTN_C,563,BRICKMASON & STONEMASON
OCCPTN_C,564,BRICKMASON & STONEMASON APPRN
OCCPTN_C,565,"TILE SETTERS, HARD & SOFT"
OCCPTN_C,566,CARPET INSTALLER
OCCPTN_C,567,CARPENTER
OCCPTN_C,569,CARPENTER APPRENTICE
OCCPTN_C,573,DRYWALL INSTALLER
OCCPTN_C,576,ELECTRICIAN APPRENTICE
OCCPTN_C,579,"PAINTER, CONSTRUCTION & MAINT"
OCCPTN_C,583,PAPERHANGER
OCCPTN_C,584,PLASTERER
OCCPTN_C,585,"PLUMBER, PIPE & STEAM FITTER"
OCCPTN_C,587,"PLUMBER, PIPE & STEAM FIT APTM"
OCCPTN_C,588,CONCRETE AND TERRAZZO FINISHER
OCCPTN_C,589,GLAZIER
OCCPTN_C,593,INSULATION WORKER
OCCPTN_C,594,"PAVE, SURFACE & TAMP EQP OPR"
OCCPTN_C,595,ROOFERS
OCCPTN_C,596,SHEETMETAL DUCT INSTALLER
OCCPTN_C,597,STRUCTURAL METAL WORKER
OCCPTN_C,598,"DRILLER, EARTH"
OCCPTN_C,599,CONSTRUCTION TRADE
OCCPTN_C,634,TOOL AND DIE MAKER
OCCPTN_C,635,TOOL AND DIE MAKER APPREN
OCCPTN_C,636,"PRECISION ASSEMBER, METAL"
OCCPTN_C,637,MACHINIST
OCCPTN_C,639,MACHINIST APPREN
OCCPTN_C,643,BOILERMAKER
OCCPTN_C,644,"PRECISION GRINDER, FILER"
OCCPTN_C,645,PATTERN & MODEL MAKER METAL
OCCPTN_C,646,LAY-OUT WORKER
OCCPTN_C,647,PRECIOUS STONE & METAL WORKER
OCCPTN_C,649,"ENGRAVER, METAL"
OCCPTN_C,653,SHEET METAL WORKER
OCCPTN_C,654,SHEET METAL WORKER APPREN
OCCPTN_C,714,NUMERICAL CONTROL MACHINE OPR
OCCPTN_C,715,"MISC METAL, PLASTIC & GLASS"
OCCPTN_C,717,FABRICATING MACHINE OPERATOR
OCCPTN_C,719,MOLDING AND CASTING MACH OPER
OCCPTN_C,723,METAL PLATING MACHINE OPER
OCCPTN_C,724,HEAT TREATING EQUIP OPERATOR
OCCPTN_C,725,MISC METAL & PLASTIC PROC
OCCPTN_C,726,"WOOD LATHER, ROUT & PLNT MCH"
OCCPTN_C,727,SAWING MACHINE OPERATOR
OCCPTN_C,728,SHAPING AND JOINING MACHINE OP
OCCPTN_C,729,NAILING AND TACKING MACH OPR
OCCPTN_C,733,MISC WOODWORKING MACH OPERATOR
OCCPTN_C,738,WINDING & TWISTING MACH OPER
OCCPTN_C,739,"KNITTING, LOOPING, TAPING"
OCCPTN_C,743,TEXTILE CUTTING MACHINE OPER
OCCPTN_C,744,TEXTILE SEWING MACHING OPER
OCCPTN_C,745,SHOE MACHINE OPERATOR
OCCPTN_C,747,PRESSING MACHINE OPERATOR
OCCPTN_C,748,LAUNDRY/DRY CLEANING MCH OPR
OCCPTN_C,749,MISC TEXTILE MACHINE OPERATOR
OCCPTN_C,753,CEMENTING AND GLUING MCH OPER
OCCPTN_C,754,PACKAGING AND FILLING MCH OPR
OCCPTN_C,755,EXTRUDING & FORMING MCH OPER
OCCPTN_C,756,MIXING & BLENDING MCH OPER
OCCPTN_C,757,"SEPARATING, FILTERING"
OCCPTN_C,759,PAINTING & PAINT SPRAYING MCH
OCCPTN_C,763,"ROASTING & BAKING MCH OPR,FOOD"
OCCPTN_C,764,"WASH, CLEAN & PICKING MCH OPR"
OCCPTN_C,765,FOLDING MACHINE OPERATOR
OCCPTN_C,766,"FURNACE, KILN & OVEN OPR"
OCCPTN_C,768,CRUSH & GRIND MACHINE OPERATOR
OCCPTN_C,769,SLICE & CUT MACHINE OPERATOR
OCCPTN_C,773,MOTION PICTURE PROJECTIONIST
OCCPTN_C,774,PHOTOGRAPHIC PROCESS MCH OPR
OCCPTN_C,777,MISC MACHINE OPERATOR
OCCPTN_C,779,"MACHINE OPERATOR,NOT SPECIFIED"
OCCPTN_C,864,"SUPERVISOR, HANDLER"
OCCPTN_C,865,"HELPER, MECHANIC AND REPAIRER"
OCCPTN_C,866,"HELPER, CONSTRUCTION TRADE"
OCCPTN_C,867,"HELPER, SURVEYOR"
OCCPTN_C,868,"HELPER, EXTRACTIVE OCCUPATION"
OCCPTN_C,869,CONSTRUCTION LABORER
OCCPTN_C,874,PRODUCTION HELPER
OCCPTN_C,875,GARBAGE COLLECTOR
OCCPTN_C,876,STEVEDORE
OCCPTN_C,877,STOCK HANDLER AND BAGGER
OCCPTN_C,878,MACHINE FEEDER AND OFFBEARER
OCCPTN_C,883,"FREIGHT, STOCK & MATERIAL HAND"
OCCPTN_C,885,GARAGE & SERVICE STATN RELATED
OCCPTN_C,887,VEHICLE WASHER & EQUIP CLEANER
OCCPTN_C,888,HAND PACKER & PACKAGER
OCCPTN_C,889,"LABORER, EXCEPT CONSTRUCTION"
OCCPTN_C,903,COMMISSIONED OFFICER &
OCCPTN_C,904,NON-COMMISSIONED OFFICER
OCCPTN_C,905,MILITARY OCCUPATION
